station_id,current_label,override_label (Yes/No),notes
ASN00008221,No,,
ASN00008222,No,,
ASN00008223,No,,
ASN00008224,No,,
ASN00008225,No,,
ASN00008226,No,,
ASN00008227,No,,
ASN00008228,No,,
ASN00008229,No,,
ASN00008230,No,,
ASN00008231,No,,
ASN00008232,No,,
ASN00008233,No,,
ASN00008234,No,,
ASN00008235,No,,
ASN00008236,No,,
ASN00008237,No,,
ASN00008238,No,,
ASN00008239,No,,
ASN00008240,No,,
ASN00008242,No,,
ASN00008243,No,,
ASN00008244,No,,
ASN00008245,No,,
ASN00008247,No,,
ASN00008248,No,,
ASN00008249,No,,
ASN00008250,No,,
ASN00008251,No,,
ASN00008252,No,,
ASN00008253,No,,
ASN00008254,No,,
ASN00008255,No,,
ASN00008256,No,,
ASN00008257,No,,
ASN00008258,No,,
ASN00008259,No,,
ASN00008260,No,,
ASN00008261,No,,
ASN00008262,No,,
ASN00008264,No,,
ASN00008265,No,,
ASN00008266,No,,
ASN00008267,No,,
ASN00008268,No,,
ASN00008269,No,,
ASN00008271,No,,
ASN00008272,No,,
ASN00008273,No,,
ASN00008274,No,,
ASN00008275,No,,
ASN00008276,No,,
ASN00008277,No,,
ASN00008278,No,,
ASN00008279,No,,
ASN00008280,No,,
ASN00008281,No,,
ASN00008283,No,,
ASN00008284,No,,
ASN00008285,No,,
ASN00008286,No,,
ASN00008287,No,,
ASN00008288,No,,
ASN00008289,No,,
ASN00008290,No,,
ASN00008291,No,,
ASN00008292,No,,
ASN00008293,No,,
ASN00008294,No,,
ASN00008295,No,,
ASN00008296,No,,
ASN00008297,No,,
ASN00008298,No,,
ASN00008299,No,,
ASN00008300,No,,
ASN00008303,No,,
ASN00008304,No,,
ASN00008305,No,,
ASN00008306,No,,
ASN00008307,No,,
ASN00008308,No,,
ASN00008309,No,,
ASN00008310,No,,
ASN00008311,No,,
ASN00008312,No,,
ASN00008313,No,,
ASN00009000,No,,
ASN00009001,No,,
ASN00009002,No,,
ASN00009003,No,,
ASN00009004,No,,
ASN00009005,No,,
ASN00009006,No,,
ASN00009007,No,,
ASN00009008,No,,
ASN00009009,No,,
ASN00009010,No,,
ASN00009011,No,,
ASN00009012,No,,
ASN00009013,No,,
ASN00009014,No,,
ASN00009015,No,,
ASN00009016,No,,
ASN00009017,No,,
ASN00009018,No,,
ASN00009019,No,,
ASN00009020,No,,
ASN00009021,No,,
ASN00009022,No,,
ASN00009023,No,,
ASN00009024,No,,
ASN00009025,No,,
ASN00009026,No,,
ASN00009027,No,,
ASN00009028,No,,
ASN00009029,No,,
ASN00009030,No,,
ASN00009031,No,,
ASN00009032,No,,
ASN00009033,No,,
ASN00009034,No,,
ASN00009035,No,,
ASN00009036,No,,
ASN00009037,No,,
ASN00009038,No,,
ASN00009039,No,,
ASN00009040,No,,
ASN00009041,No,,
ASN00009042,No,,
ASN00009044,No,,
ASN00009045,No,,
ASN00009046,No,,
ASN00009047,No,,
ASN00009048,No,,
ASN00009049,No,,
ASN00009050,No,,
ASN00009051,No,,
ASN00009052,No,,
ASN00009053,No,,
ASN00009054,No,,
ASN00009055,No,,
ASN00009056,No,,
ASN00009057,No,,
ASN00009058,No,,
ASN00009059,No,,
ASN00009060,No,,
ASN00009061,No,,
ASN00009062,No,,
ASN00009063,No,,
ASN00009064,No,,
ASN00009065,No,,
ASN00009066,No,,
ASN00009067,No,,
ASN00009068,No,,
ASN00009069,No,,
ASN00009070,No,,
ASN00009071,No,,
ASN00009072,No,,
ASN00009073,No,,
ASN00009074,No,,
ASN00009075,No,,
ASN00009076,No,,
ASN00009078,No,,
ASN00009079,No,,
ASN00009080,No,,
ASN00009081,No,,
ASN00009082,No,,
ASN00009083,No,,
ASN00009084,No,,
ASN00009085,No,,
ASN00009086,No,,
ASN00009087,No,,
ASN00009088,No,,
ASN00009089,No,,
ASN00009090,No,,
ASN00009092,No,,
ASN00009093,No,,
ASN00009094,No,,
ASN00009095,No,,
ASN00009096,No,,
ASN00009097,No,,
ASN00009098,No,,
ASN00009101,No,,
ASN00009102,No,,
ASN00009103,No,,
ASN00009104,No,,
ASN00009105,No,,
ASN00009106,No,,
ASN00009107,No,,
ASN00009109,No,,
ASN00009110,No,,
ASN00009111,No,,
ASN00009112,No,,
ASN00009113,No,,
ASN00009114,No,,
ASN00009115,No,,
ASN00009117,No,,
ASN00009118,No,,
ASN00009119,No,,
ASN00009120,No,,
ASN00009121,No,,
ASN00009122,No,,
ASN00009123,No,,
ASN00009124,No,,
ASN00009125,No,,
ASN00009126,No,,
ASN00009127,No,,
ASN00009129,No,,
ASN00009130,No,,
ASN00009131,No,,
ASN00009132,No,,
ASN00009133,No,,
ASN00009134,No,,
ASN00009135,No,,
ASN00009136,No,,
ASN00009137,No,,
ASN00009139,No,,
ASN00009140,No,,
ASN00009144,No,,
ASN00009146,No,,
ASN00009147,No,,
ASN00009148,No,,
ASN00009149,No,,
ASN00009150,No,,
ASN00009151,No,,
ASN00009152,No,,
ASN00009157,No,,
ASN00009159,No,,
ASN00009160,No,,
ASN00009161,No,,
ASN00009162,No,,
ASN00009163,No,,
ASN00009164,No,,
ASN00009166,No,,
ASN00009167,No,,
ASN00009168,No,,
ASN00009169,No,,
ASN00009170,No,,
ASN00009171,No,,
ASN00009172,No,,
ASN00009173,No,,
ASN00009174,No,,
ASN00009175,No,,
ASN00009176,No,,
ASN00009177,No,,
ASN00009178,No,,
ASN00009179,No,,
ASN00009180,No,,
ASN00009181,No,,
ASN00009182,No,,
ASN00009183,No,,
ASN00009184,No,,
ASN00009186,No,,
ASN00009187,No,,
ASN00009188,No,,
ASN00009189,No,,
ASN00009190,No,,
ASN00009191,No,,
ASN00009192,No,,
ASN00009193,No,,
ASN00009194,No,,
ASN00009195,No,,
ASN00009196,No,,
ASN00009197,No,,
ASN00009198,No,,
ASN00009199,No,,
ASN00009200,No,,
ASN00009201,No,,
ASN00009202,No,,
ASN00009203,No,,
ASN00009204,No,,
ASN00009205,No,,
ASN00009206,No,,
ASN00009207,No,,
ASN00009208,No,,
ASN00009209,No,,
ASN00009210,No,,
ASN00009211,No,,
ASN00009212,No,,
ASN00009213,No,,
ASN00009215,No,,
ASN00009216,No,,
ASN00009217,No,,
ASN00009218,No,,
ASN00009219,No,,
ASN00009220,No,,
ASN00009221,No,,
ASN00009222,No,,
ASN00009223,No,,
ASN00009225,No,,
ASN00009226,No,,
ASN00009227,No,,
ASN00009228,No,,
ASN00009229,No,,
ASN00009230,No,,
ASN00009231,No,,
ASN00009232,No,,
ASN00009233,No,,
ASN00009234,No,,
ASN00009235,No,,
ASN00009236,No,,
ASN00009239,No,,
ASN00009240,No,,
ASN00009241,No,,
ASN00009242,No,,
ASN00009243,No,,
ASN00009244,No,,
ASN00009245,No,,
ASN00009246,No,,
ASN00009248,No,,
ASN00009249,No,,
ASN00009250,No,,
ASN00009251,No,,
ASN00009252,No,,
ASN00009253,No,,
ASN00009256,No,,
ASN00009257,No,,
ASN00009258,No,,
ASN00009259,No,,
ASN00009260,No,,
ASN00009261,No,,
ASN00009263,No,,
ASN00009264,No,,
ASN00009266,No,,
ASN00009267,No,,
ASN00009276,No,,
ASN00009500,No,,
ASN00009501,No,,
ASN00009502,No,,
ASN00009503,No,,
ASN00009504,No,,
ASN00009505,No,,
ASN00009506,No,,
ASN00009507,No,,
ASN00009508,No,,
ASN00009509,No,,
ASN00009510,No,,
ASN00009511,No,,
ASN00009512,No,,
ASN00009513,No,,
ASN00009514,No,,
ASN00009515,No,,
ASN00009516,No,,
ASN00009517,No,,
ASN00009518,No,,
ASN00009519,No,,
ASN00009520,No,,
ASN00009521,No,,
ASN00009522,No,,
ASN00009523,No,,
ASN00009524,No,,
ASN00009525,No,,
ASN00009526,No,,
ASN00009527,No,,
ASN00009528,No,,
ASN00009529,No,,
ASN00009530,No,,
ASN00009531,No,,
ASN00009532,No,,
ASN00009533,No,,
ASN00009534,No,,
ASN00009535,No,,
ASN00009536,No,,
ASN00009537,No,,
ASN00009538,No,,
ASN00009539,No,,
ASN00009540,No,,
ASN00009541,No,,
ASN00009542,No,,
ASN00009543,No,,
ASN00009544,No,,
ASN00009545,No,,
ASN00009546,No,,
ASN00009547,No,,
ASN00009548,No,,
ASN00009549,No,,
ASN00009550,No,,
ASN00009551,No,,
ASN00009552,No,,
ASN00009553,No,,
ASN00009554,No,,
ASN00009556,No,,
ASN00009557,No,,
ASN00009558,No,,
ASN00009559,No,,
ASN00009560,No,,
ASN00009561,No,,
ASN00009562,No,,
ASN00009563,No,,
ASN00009564,No,,
ASN00009565,No,,
ASN00009566,No,,
ASN00009567,No,,
ASN00009568,No,,
ASN00009569,No,,
ASN00009570,No,,
ASN00009571,No,,
ASN00009572,No,,
ASN00009573,No,,
ASN00009574,No,,
ASN00009575,No,,
ASN00009576,No,,
ASN00009577,No,,
ASN00009578,No,,
ASN00009579,No,,
ASN00009580,No,,
ASN00009581,No,,
ASN00009582,No,,
ASN00009583,No,,
ASN00009584,No,,
ASN00009585,No,,
ASN00009586,No,,
ASN00009587,No,,
ASN00009588,No,,
ASN00009589,No,,
ASN00009590,No,,
ASN00009591,No,,
ASN00009592,No,,
ASN00009593,No,,
ASN00009594,No,,
ASN00009595,No,,
ASN00009596,No,,
ASN00009597,No,,
ASN00009598,No,,
ASN00009599,No,,
ASN00009600,No,,
ASN00009601,No,,
ASN00009602,No,,
ASN00009603,No,,
ASN00009604,No,,
ASN00009605,No,,
ASN00009606,No,,
ASN00009607,No,,
ASN00009608,No,,
ASN00009609,No,,
ASN00009610,No,,
ASN00009611,No,,
ASN00009612,No,,
ASN00009613,No,,
ASN00009614,No,,
ASN00009615,No,,
ASN00009616,No,,
ASN00009617,No,,
ASN00009618,No,,
ASN00009619,No,,
ASN00009620,No,,
ASN00009621,No,,
ASN00009622,No,,
ASN00009623,No,,
ASN00009624,No,,
ASN00009625,No,,
ASN00009626,No,,
ASN00009627,No,,
ASN00009628,No,,
ASN00009629,No,,
ASN00009630,No,,
ASN00009631,No,,
ASN00009632,No,,
ASN00009633,No,,
ASN00009634,No,,
ASN00009635,No,,
ASN00009636,No,,
ASN00009637,No,,
ASN00009638,No,,
ASN00009639,No,,
ASN00009640,No,,
ASN00009641,No,,
ASN00009642,No,,
ASN00009643,No,,
ASN00009644,No,,
ASN00009645,No,,
ASN00009646,No,,
ASN00009647,No,,
ASN00009648,No,,
ASN00009650,No,,
ASN00009651,No,,
ASN00009652,No,,
ASN00009653,No,,
ASN00009654,No,,
ASN00009655,No,,
ASN00009656,No,,
ASN00009657,No,,
ASN00009658,No,,
ASN00009659,No,,
ASN00009660,No,,
ASN00009661,No,,
ASN00009664,No,,
ASN00009665,No,,
ASN00009666,No,,
ASN00009668,No,,
ASN00009669,No,,
ASN00009670,No,,
ASN00009671,No,,
ASN00009672,No,,
ASN00009673,No,,
ASN00009674,No,,
ASN00009675,No,,
ASN00009676,No,,
ASN00009677,No,,
ASN00009678,No,,
ASN00009679,No,,
ASN00009680,No,,
ASN00009682,No,,
ASN00009683,No,,
ASN00009684,No,,
ASN00009686,No,,
ASN00009687,No,,
ASN00009688,No,,
ASN00009689,No,,
ASN00009690,No,,
ASN00009691,No,,
ASN00009692,No,,
ASN00009693,No,,
ASN00009694,No,,
ASN00009695,No,,
ASN00009696,No,,
ASN00009697,No,,
ASN00009698,No,,
ASN00009699,No,,
ASN00009700,No,,
ASN00009701,No,,
ASN00009702,No,,
ASN00009703,No,,
ASN00009704,No,,
ASN00009705,No,,
ASN00009706,No,,
ASN00009707,No,,
ASN00009708,No,,
ASN00009709,No,,
ASN00009710,No,,
ASN00009711,No,,
ASN00009712,No,,
ASN00009713,No,,
ASN00009714,No,,
ASN00009715,No,,
ASN00009716,No,,
ASN00009717,No,,
ASN00009718,No,,
ASN00009719,No,,
ASN00009720,No,,
ASN00009722,No,,
ASN00009723,No,,
ASN00009724,No,,
ASN00009725,No,,
ASN00009726,No,,
ASN00009727,No,,
ASN00009728,No,,
ASN00009729,No,,
ASN00009730,No,,
ASN00009731,No,,
ASN00009732,No,,
ASN00009733,No,,
ASN00009734,No,,
ASN00009735,No,,
ASN00009736,No,,
ASN00009737,No,,
ASN00009738,No,,
ASN00009739,No,,
ASN00009740,No,,
ASN00009741,No,,
ASN00009742,No,,
ASN00009743,No,,
ASN00009744,No,,
ASN00009745,No,,
ASN00009746,No,,
ASN00009747,No,,
ASN00009749,No,,
ASN00009750,No,,
ASN00009751,No,,
ASN00009752,No,,
ASN00009753,No,,
ASN00009754,No,,
ASN00009758,No,,
ASN00009762,No,,
ASN00009764,No,,
ASN00009765,No,,
ASN00009766,No,,
ASN00009767,No,,
ASN00009768,No,,
ASN00009769,No,,
ASN00009770,No,,
ASN00009771,No,,
ASN00009772,No,,
ASN00009773,No,,
ASN00009775,No,,
ASN00009776,No,,
ASN00009778,No,,
ASN00009780,No,,
ASN00009781,No,,
ASN00009782,No,,
ASN00009783,No,,
ASN00009784,No,,
ASN00009785,No,,
ASN00009787,No,,
ASN00009788,No,,
ASN00009789,No,,
ASN00009790,No,,
ASN00009791,No,,
ASN00009793,No,,
ASN00009794,No,,
ASN00009795,No,,
ASN00009796,No,,
ASN00009797,No,,
ASN00009798,No,,
ASN00009799,No,,
ASN00009800,No,,
ASN00009801,No,,
ASN00009802,No,,
ASN00009803,No,,
ASN00009804,No,,
ASN00009805,No,,
ASN00009807,No,,
ASN00009808,No,,
ASN00009810,No,,
ASN00009812,No,,
ASN00009813,No,,
ASN00009815,No,,
ASN00009816,No,,
ASN00009817,No,,
ASN00009818,No,,
ASN00009819,No,,
ASN00009821,No,,
ASN00009822,No,,
ASN00009823,No,,
ASN00009824,No,,
ASN00009825,No,,
ASN00009826,No,,
ASN00009827,No,,
ASN00009829,No,,
ASN00009830,No,,
ASN00009831,No,,
ASN00009832,No,,
ASN00009833,No,,
ASN00009834,No,,
ASN00009835,No,,
ASN00009836,No,,
ASN00009837,No,,
ASN00009838,No,,
ASN00009839,No,,
ASN00009841,No,,
ASN00009842,No,,
ASN00009843,No,,
ASN00009844,No,,
ASN00009845,No,,
ASN00009846,No,,
ASN00009847,No,,
ASN00009848,No,,
ASN00009849,No,,
ASN00009850,No,,
ASN00009851,No,,
ASN00009852,No,,
ASN00009853,No,,
ASN00009854,No,,
ASN00009855,No,,
ASN00009856,No,,
ASN00009857,No,,
ASN00009858,No,,
ASN00009859,No,,
ASN00009860,No,,
ASN00009861,No,,
ASN00009862,No,,
ASN00009863,No,,
ASN00009864,No,,
ASN00009865,No,,
ASN00009866,No,,
ASN00009867,No,,
ASN00009868,No,,
ASN00009869,No,,
ASN00009870,No,,
ASN00009871,No,,
ASN00009872,No,,
ASN00009873,No,,
ASN00009874,No,,
ASN00009875,No,,
ASN00009876,No,,
ASN00009877,No,,
ASN00009878,No,,
ASN00009885,No,,
ASN00009886,No,,
ASN00009887,No,,
ASN00009888,No,,
ASN00009889,No,,
ASN00009891,No,,
ASN00009893,No,,
ASN00009894,No,,
ASN00009895,No,,
ASN00009896,No,,
ASN00009897,No,,
ASN00009898,No,,
ASN00009899,No,,
ASN00009900,No,,
ASN00009901,No,,
ASN00009902,No,,
ASN00009903,No,,
ASN00009904,No,,
ASN00009905,No,,
ASN00009906,No,,
ASN00009907,No,,
ASN00009908,No,,
ASN00009909,No,,
ASN00009910,No,,
ASN00009911,No,,
ASN00009912,No,,
ASN00009913,No,,
ASN00009914,No,,
ASN00009915,No,,
ASN00009916,No,,
ASN00009917,No,,
ASN00009918,No,,
ASN00009919,No,,
ASN00009920,No,,
ASN00009921,No,,
ASN00009922,No,,
ASN00009923,No,,
ASN00009924,No,,
ASN00009925,No,,
ASN00009926,No,,
ASN00009927,No,,
ASN00009928,No,,
ASN00009929,No,,
ASN00009930,No,,
ASN00009931,No,,
ASN00009932,No,,
ASN00009933,No,,
ASN00009934,No,,
ASN00009935,No,,
ASN00009936,No,,
ASN00009938,No,,
ASN00009940,No,,
ASN00009941,No,,
ASN00009943,No,,
ASN00009944,No,,
ASN00009945,No,,
ASN00009946,No,,
ASN00009947,No,,
ASN00009948,No,,
ASN00009949,No,,
ASN00009950,No,,
ASN00009951,No,,
ASN00009952,No,,
ASN00009953,No,,
ASN00009954,No,,
ASN00009955,No,,
ASN00009956,No,,
ASN00009957,No,,
ASN00009958,No,,
ASN00009959,No,,
ASN00009960,No,,
ASN00009961,No,,
ASN00009962,No,,
ASN00009963,No,,
ASN00009964,No,,
ASN00009965,No,,
ASN00009966,No,,
ASN00009967,No,,
ASN00009968,No,,
ASN00009970,No,,
ASN00009971,No,,
ASN00009972,No,,
ASN00009973,No,,
ASN00009974,No,,
ASN00009975,No,,
ASN00009976,No,,
ASN00009977,No,,
ASN00009978,No,,
ASN00009979,No,,
ASN00009980,No,,
ASN00009981,No,,
ASN00009982,No,,
ASN00009985,No,,
ASN00009986,No,,
ASN00009987,No,,
ASN00009988,No,,
ASN00009989,No,,
ASN00009990,No,,
ASN00009991,No,,
ASN00009992,No,,
ASN00009994,No,,
ASN00009995,No,,
ASN00009996,No,,
ASN00009997,No,,
ASN00009998,No,,
ASN00010000,No,,
ASN00010001,No,,
ASN00010002,No,,
ASN00010003,No,,
ASN00010004,No,,
ASN00010005,No,,
ASN00010006,No,,
ASN00010007,No,,
ASN00010008,No,,
ASN00010009,No,,
ASN00010010,No,,
ASN00010011,No,,
ASN00010012,No,,
ASN00010013,No,,
ASN00010014,No,,
ASN00010015,No,,
ASN00010016,No,,
ASN00010017,No,,
ASN00010018,No,,
ASN00010019,No,,
ASN00010020,No,,
ASN00010021,No,,
ASN00010022,No,,
ASN00010023,No,,
ASN00010024,No,,
ASN00010026,No,,
ASN00010027,No,,
ASN00010028,No,,
ASN00010029,No,,
ASN00010030,No,,
ASN00010031,No,,
ASN00010032,No,,
ASN00010033,No,,
ASN00010034,No,,
ASN00010035,No,,
ASN00010036,No,,
ASN00010037,No,,
ASN00010038,No,,
ASN00010039,No,,
ASN00010040,No,,
ASN00010041,No,,
ASN00010042,No,,
ASN00010043,No,,
ASN00010044,No,,
ASN00010045,No,,
ASN00010046,No,,
ASN00010047,No,,
ASN00010048,No,,
ASN00010049,No,,
ASN00010050,No,,
ASN00010051,No,,
ASN00010052,No,,
ASN00010053,No,,
ASN00010054,No,,
ASN00010055,No,,
ASN00010056,No,,
ASN00010057,No,,
ASN00010058,No,,
ASN00010059,No,,
ASN00010060,No,,
ASN00010061,No,,
ASN00010062,No,,
ASN00010063,No,,
ASN00010064,No,,
ASN00010065,No,,
ASN00010066,No,,
ASN00010067,No,,
ASN00010068,No,,
ASN00010069,No,,
ASN00010070,No,,
ASN00010071,No,,
ASN00010072,No,,
ASN00010073,No,,
ASN00010074,No,,
ASN00010075,No,,
ASN00010076,No,,
ASN00010077,No,,
ASN00010078,No,,
ASN00010079,No,,
ASN00010080,No,,
ASN00010081,No,,
ASN00010082,No,,
ASN00010083,No,,
ASN00010084,No,,
ASN00010085,No,,
ASN00010086,No,,
ASN00010087,No,,
ASN00010088,No,,
ASN00010090,No,,
ASN00010091,No,,
ASN00010092,No,,
ASN00010093,No,,
ASN00010094,No,,
ASN00010095,No,,
ASN00010096,No,,
ASN00010097,No,,
ASN00010098,No,,
ASN00010099,No,,
ASN00010100,No,,
ASN00010101,No,,
ASN00010102,No,,
ASN00010103,No,,
ASN00010104,No,,
ASN00010105,No,,
ASN00010106,No,,
ASN00010107,No,,
ASN00010108,No,,
ASN00010109,No,,
ASN00010110,No,,
ASN00010111,No,,
ASN00010112,No,,
ASN00010113,No,,
ASN00010114,No,,
ASN00010115,No,,
ASN00010116,No,,
ASN00010117,No,,
ASN00010118,No,,
ASN00010119,No,,
ASN00010120,No,,
ASN00010121,No,,
ASN00010122,No,,
ASN00010123,No,,
ASN00010124,No,,
ASN00010125,No,,
ASN00010126,No,,
ASN00010127,No,,
ASN00010128,No,,
ASN00010130,No,,
ASN00010131,No,,
ASN00010133,No,,
ASN00010134,No,,
ASN00010135,No,,
ASN00010136,No,,
ASN00010137,No,,
ASN00010138,No,,
ASN00010139,No,,
ASN00010140,No,,
ASN00010141,No,,
ASN00010142,No,,
ASN00010143,No,,
ASN00010144,No,,
ASN00010145,No,,
ASN00010146,No,,
ASN00010147,No,,
ASN00010148,No,,
ASN00010149,No,,
ASN00010150,No,,
ASN00010151,No,,
ASN00010152,No,,
ASN00010153,No,,
ASN00010154,No,,
ASN00010155,No,,
ASN00010156,No,,
ASN00010157,No,,
ASN00010158,No,,
ASN00010159,No,,
ASN00010160,No,,
ASN00010161,No,,
ASN00010162,No,,
ASN00010163,No,,
ASN00010164,No,,
ASN00010165,No,,
ASN00010166,No,,
ASN00010167,No,,
ASN00010168,No,,
ASN00010169,No,,
ASN00010170,No,,
ASN00010171,No,,
ASN00010172,No,,
ASN00010173,No,,
ASN00010174,No,,
ASN00010175,No,,
ASN00010176,No,,
ASN00010177,No,,
ASN00010178,No,,
ASN00010179,No,,
ASN00010180,No,,
ASN00010181,No,,
ASN00010182,No,,
ASN00010183,No,,
ASN00010184,No,,
ASN00010185,No,,
ASN00010186,No,,
ASN00010187,No,,
ASN00010188,No,,
ASN00010189,No,,
ASN00010190,No,,
ASN00010191,No,,
ASN00010192,No,,
ASN00010193,No,,
ASN00010194,No,,
ASN00010195,No,,
ASN00010196,No,,
ASN00010197,No,,
ASN00010198,No,,
ASN00010199,No,,
ASN00010200,No,,
ASN00010201,No,,
ASN00010202,No,,
ASN00010203,No,,
ASN00010204,No,,
ASN00010205,No,,
ASN00010206,No,,
ASN00010207,No,,
ASN00010208,No,,
ASN00010209,No,,
ASN00010210,No,,
ASN00010211,No,,
ASN00010212,No,,
ASN00010213,No,,
ASN00010214,No,,
ASN00010215,No,,
ASN00010216,No,,
ASN00010217,No,,
ASN00010218,No,,
ASN00010219,No,,
ASN00010220,No,,
ASN00010221,No,,
ASN00010222,No,,
ASN00010223,No,,
ASN00010224,No,,
ASN00010226,No,,
ASN00010227,No,,
ASN00010228,No,,
ASN00010229,No,,
ASN00010230,No,,
ASN00010231,No,,
ASN00010232,No,,
ASN00010233,No,,
ASN00010234,No,,
ASN00010235,No,,
ASN00010236,No,,
ASN00010237,No,,
ASN00010239,No,,
ASN00010240,No,,
ASN00010241,No,,
ASN00010242,No,,
ASN00010243,No,,
ASN00010244,No,,
ASN00010246,No,,
ASN00010247,No,,
ASN00010248,No,,
ASN00010250,No,,
ASN00010251,No,,
ASN00010255,No,,
ASN00010256,No,,
ASN00010257,No,,
ASN00010258,No,,
ASN00010259,No,,
ASN00010260,No,,
ASN00010262,No,,
ASN00010263,No,,
ASN00010264,No,,
ASN00010265,No,,
ASN00010269,No,,
ASN00010270,No,,
ASN00010271,No,,
ASN00010272,No,,
ASN00010273,No,,
ASN00010274,No,,
ASN00010275,No,,
ASN00010276,No,,
ASN00010277,No,,
ASN00010278,No,,
ASN00010280,No,,
ASN00010281,No,,
ASN00010282,No,,
ASN00010283,No,,
ASN00010284,No,,
ASN00010285,No,,
ASN00010286,No,,
ASN00010287,No,,
ASN00010288,No,,
ASN00010289,No,,
ASN00010290,No,,
ASN00010291,No,,
ASN00010292,No,,
ASN00010293,No,,
ASN00010294,No,,
ASN00010295,No,,
ASN00010296,No,,
ASN00010297,No,,
ASN00010298,No,,
ASN00010299,No,,
ASN00010300,No,,
ASN00010301,No,,
ASN00010302,No,,
ASN00010303,No,,
ASN00010304,No,,
ASN00010305,No,,
ASN00010306,No,,
ASN00010307,No,,
ASN00010308,No,,
ASN00010310,No,,
ASN00010311,No,,
ASN00010500,No,,
ASN00010501,No,,
ASN00010502,No,,
ASN00010503,No,,
ASN00010504,No,,
ASN00010505,No,,
ASN00010506,No,,
ASN00010507,No,,
ASN00010508,No,,
ASN00010509,No,,
ASN00010510,No,,
ASN00010511,No,,
ASN00010512,No,,
ASN00010513,No,,
ASN00010514,No,,
ASN00010515,No,,
ASN00010516,No,,
ASN00010517,No,,
ASN00010518,No,,
ASN00010519,No,,
ASN00010520,No,,
ASN00010521,No,,
ASN00010523,No,,
ASN00010524,No,,
ASN00010525,No,,
ASN00010526,No,,
ASN00010527,No,,
ASN00010528,No,,
ASN00010529,No,,
ASN00010530,No,,
ASN00010531,No,,
ASN00010532,No,,
ASN00010533,No,,
ASN00010534,No,,
ASN00010536,No,,
ASN00010537,No,,
ASN00010538,No,,
ASN00010539,No,,
ASN00010540,No,,
ASN00010541,No,,
ASN00010542,No,,
ASN00010543,No,,
ASN00010544,No,,
ASN00010545,No,,
ASN00010546,No,,
ASN00010547,No,,
ASN00010548,No,,
ASN00010549,No,,
ASN00010550,No,,
ASN00010551,No,,
ASN00010552,No,,
ASN00010553,No,,
ASN00010554,No,,
ASN00010555,No,,
ASN00010556,No,,
ASN00010557,No,,
ASN00010558,No,,
ASN00010559,No,,
ASN00010560,No,,
ASN00010561,No,,
ASN00010562,No,,
ASN00010563,No,,
ASN00010564,No,,
ASN00010565,No,,
ASN00010566,No,,
ASN00010567,No,,
ASN00010568,No,,
ASN00010569,No,,
ASN00010570,No,,
ASN00010571,No,,
ASN00010572,No,,
ASN00010573,No,,
ASN00010574,No,,
ASN00010575,No,,
ASN00010576,No,,
ASN00010577,No,,
ASN00010578,No,,
ASN00010579,No,,
ASN00010580,No,,
ASN00010581,No,,
ASN00010582,No,,
ASN00010583,No,,
ASN00010584,No,,
ASN00010585,No,,
ASN00010586,No,,
ASN00010587,No,,
ASN00010588,No,,
ASN00010589,No,,
ASN00010590,No,,
ASN00010591,No,,
ASN00010592,No,,
ASN00010593,No,,
ASN00010594,No,,
ASN00010595,No,,
ASN00010596,No,,
ASN00010597,No,,
ASN00010598,No,,
ASN00010599,No,,
ASN00010600,No,,
ASN00010601,No,,
ASN00010602,No,,
ASN00010603,No,,
ASN00010604,No,,
ASN00010605,No,,
ASN00010606,No,,
ASN00010607,No,,
ASN00010608,No,,
ASN00010609,No,,
ASN00010610,No,,
ASN00010611,No,,
ASN00010612,No,,
ASN00010613,No,,
ASN00010614,No,,
ASN00010615,No,,
ASN00010616,No,,
ASN00010617,No,,
ASN00010618,No,,
ASN00010619,No,,
ASN00010620,No,,
ASN00010621,No,,
ASN00010622,No,,
ASN00010623,No,,
ASN00010624,No,,
ASN00010625,No,,
ASN00010626,No,,
ASN00010627,No,,
ASN00010628,No,,
ASN00010629,No,,
ASN00010630,No,,
ASN00010632,No,,
ASN00010633,No,,
ASN00010634,No,,
ASN00010635,No,,
ASN00010636,No,,
ASN00010637,No,,
ASN00010638,No,,
ASN00010641,No,,
ASN00010642,No,,
ASN00010643,No,,
ASN00010644,No,,
ASN00010645,No,,
ASN00010646,No,,
ASN00010647,No,,
ASN00010648,No,,
ASN00010649,No,,
ASN00010650,No,,
ASN00010651,No,,
ASN00010652,No,,
ASN00010653,No,,
ASN00010654,No,,
ASN00010655,No,,
ASN00010656,No,,
ASN00010657,No,,
